LEVEL1ID,LEVEL2ID,LEVEL3ID,LEVEL4ID,LEVEL5ID,SURVEYR,BYCOND,descrip_E,descrip_F,DEMCODE,QUESTION,TITLE_E,TITLE_F,answer1,answer2,answer3,answer4,answer5,answer6,answer7,MOST_POSITIVE_OR_LEAST_NEGATIVE,NEUTRAL_OR_MIDDLE_CATEGORY,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSCOUNT,DEPT_E,DEPT_F,INDICATORID,INDICATORENG,INDICATORFRA,SUBINDICATORID,SUBINDICATORENG,SUBINDICATORFRA
6,0,0,0,0,2022,OCCLEVEL = 216,FI-04,FI-04,1417,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,32.0,50.0,19.0,0.0,0.0,0.0,0.0,81.0,19.0,0.0,81.0,4.13,78.0,15.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 049,GL,GL,1454,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 255,GL-07,GL-07,1462,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 256,GL-08,GL-08,1463,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 052,GS,GS,1485,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 280,GS-05,GS-05,1490,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 281,GS-06,GS-06,1491,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 053,GT,GT,1499,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 291,GT-03,GT-03,1502,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 060,IS,IS,1544,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,33.0,38.0,14.0,5.0,3.0,7.0,0.0,77.0,15.0,8.0,77.0,4.02,76.0,230.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 327,IS-02,IS-02,1546,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 328,IS-03,IS-03,1547,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,33.0,34.0,9.0,8.0,0.0,16.0,0.0,79.0,11.0,9.0,79.0,4.09,77.0,50.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 329,IS-04,IS-04,1548,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,35.0,34.0,19.0,0.0,5.0,6.0,0.0,74.0,20.0,6.0,74.0,4.01,75.0,60.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 330,IS-05,IS-05,1549,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,36.0,36.0,11.0,4.0,5.0,7.0,1.0,78.0,12.0,10.0,78.0,4.02,76.0,75.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 331,IS-06,IS-06,1550,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,27.0,37.0,22.0,11.0,0.0,3.0,0.0,66.0,22.0,12.0,66.0,3.81,70.0,35.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 131,IT,IT,1551,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,42.0,37.0,11.0,3.0,2.0,4.0,1.0,83.0,11.0,6.0,83.0,4.19,80.0,145.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 332,IT-01,IT-01,1552,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,38.0,48.0,14.0,0.0,0.0,0.0,0.0,86.0,14.0,0.0,86.0,4.24,81.0,15.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 333,IT-02,IT-02,1553,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,41.0,38.0,6.0,4.0,2.0,8.0,0.0,87.0,7.0,7.0,87.0,4.22,81.0,50.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 334,IT-03,IT-03,1554,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,53.0,28.0,10.0,2.0,2.0,3.0,2.0,85.0,10.0,5.0,85.0,4.35,84.0,40.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 335,IT-04,IT-04,1555,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,37.0,33.0,25.0,0.0,5.0,0.0,0.0,70.0,25.0,5.0,70.0,3.98,75.0,20.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 336,IT-05,IT-05,1556,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,33.0,28.0,20.0,13.0,7.0,0.0,0.0,60.0,20.0,19.0,60.0,3.67,67.0,15.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 067,LS,LS,1609,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 383,LS-02,LS-02,1611,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 384,LS-03,LS-03,1612,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 069,MD,MD,1623,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,42.0,29.0,11.0,2.0,3.0,10.0,4.0,82.0,12.0,5.0,82.0,4.22,81.0,60.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 395,MD-02,MD-02,1625,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,47.0,14.0,15.0,0.0,3.0,15.0,6.0,78.0,19.0,3.0,78.0,4.31,83.0,35.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 396,MD-03,MD-03,1626,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,35.0,51.0,0.0,5.0,5.0,5.0,0.0,90.0,0.0,10.0,90.0,4.13,78.0,20.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 397,MD-04,MD-04,1627,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 075,ND,ND,1667,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 434,ND-02,ND-02,1669,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 435,ND-03,ND-03,1670,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 076,NU,NU,1671,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,37.0,32.0,14.0,0.0,8.0,9.0,0.0,76.0,16.0,9.0,76.0,3.99,75.0,25.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 438,NU-03,NU-03,1674,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,20.0,41.0,17.0,0.0,7.0,15.0,0.0,72.0,20.0,8.0,72.0,3.79,70.0,15.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 439,NU-04,NU-04,1675,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 440,NU-05,NU-05,1676,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 441,NU-06,NU-06,1677,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 443,NU-08,NU-08,1679,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 082,PC,PC,1691,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,29.0,40.0,12.0,6.0,6.0,6.0,1.0,74.0,13.0,13.0,74.0,3.87,72.0,95.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 452,PC-01,PC-01,1692,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 453,PC-02,PC-02,1693,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,38.0,37.0,9.0,16.0,0.0,0.0,0.0,75.0,9.0,16.0,75.0,3.97,74.0,10.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 454,PC-03,PC-03,1694,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,34.0,32.0,12.0,5.0,6.0,9.0,2.0,74.0,14.0,13.0,74.0,3.93,73.0,55.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 455,PC-04,PC-04,1695,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,14.0,49.0,21.0,5.0,6.0,5.0,0.0,66.0,22.0,12.0,66.0,3.62,66.0,20.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 456,PC-05,PC-05,1696,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 083,PE,PE,1697,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,38.0,39.0,10.0,6.0,3.0,3.0,0.0,79.0,11.0,10.0,79.0,4.06,77.0,130.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 457,PE-01,PE-01,1698,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 458,PE-02,PE-02,1699,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 459,PE-03,PE-03,1700,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,41.0,35.0,17.0,4.0,3.0,0.0,0.0,76.0,17.0,7.0,76.0,4.06,77.0,25.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 460,PE-04,PE-04,1701,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,33.0,42.0,8.0,9.0,3.0,5.0,0.0,79.0,9.0,12.0,79.0,3.99,75.0,35.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 461,PE-05,PE-05,1702,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,45.0,38.0,7.0,8.0,3.0,0.0,0.0,82.0,7.0,11.0,82.0,4.14,79.0,40.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 462,PE-06,PE-06,1703,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,72.0,28.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,4.72,93.0,10.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 084,PG,PG,1704,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,41.0,24.0,26.0,8.0,0.0,0.0,0.0,65.0,26.0,8.0,65.0,3.98,75.0,25.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 463,PG-01,PG-01,1705,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 464,PG-02,PG-02,1706,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 465,PG-03,PG-03,1707,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 466,PG-04,PG-04,1708,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 467,PG-05,PG-05,1709,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 468,PG-06,PG-06,1710,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 088,PM,PM,1723,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,42.0,33.0,11.0,3.0,2.0,7.0,2.0,83.0,12.0,6.0,83.0,4.21,80.0,355.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 479,PM-01,PM-01,1724,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,34.0,34.0,14.0,3.0,1.0,8.0,5.0,78.0,17.0,5.0,78.0,4.11,78.0,65.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 480,PM-02,PM-02,1725,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,55.0,36.0,2.0,0.0,0.0,6.0,0.0,97.0,3.0,0.0,97.0,4.56,89.0,35.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 481,PM-03,PM-03,1726,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,46.0,30.0,10.0,3.0,5.0,7.0,0.0,81.0,11.0,8.0,81.0,4.18,80.0,65.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 482,PM-04,PM-04,1727,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,47.0,24.0,13.0,6.0,2.0,9.0,0.0,78.0,14.0,8.0,78.0,4.19,80.0,60.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 483,PM-05,PM-05,1728,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,40.0,35.0,12.0,5.0,1.0,5.0,2.0,80.0,13.0,7.0,80.0,4.14,79.0,80.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 484,PM-06,PM-06,1729,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,43.0,38.0,5.0,2.0,2.0,8.0,2.0,90.0,5.0,5.0,90.0,4.31,83.0,45.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q105A = 104,SE,SE,1811,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,31.0,43.0,12.0,5.0,0.0,5.0,3.0,81.0,13.0,6.0,81.0,4.1,78.0,65.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 551,SE-01,SE-01,1812,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,,,,,,,,,,,,,,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 552,SE-02,SE-02,1813,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,40.0,45.0,3.0,9.0,0.0,3.0,0.0,88.0,3.0,9.0,88.0,4.21,80.0,30.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,OCCLEVEL = 553,SE-03,SE-03,1814,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,24.0,46.0,7.0,0.0,0.0,14.0,9.0,91.0,9.0,0.0,91.0,4.21,80.0,15.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
