LEVEL1ID,LEVEL2ID,LEVEL3ID,LEVEL4ID,LEVEL5ID,SURVEYR,BYCOND,descrip_E,descrip_F,DEMCODE,QUESTION,TITLE_E,TITLE_F,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_POSITIVE_OR_LEAST_NEGATIVE,NEUTRAL_OR_MIDDLE_CATEGORY,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSCOUNT,DEPT_E,DEPT_F,INDICATORID,INDICATORENG,INDICATORFRA,SUBINDICATORID,SUBINDICATORENG,SUBINDICATORFRA
6,0,0,0,0,2022,Q115 = 1,"The bilingual region of Montréal (the counties of Deux-Montagnes, Île-de-Montréal and Île-Jésus, La Prairie, and Vaudreuil)","La région bilingue de Montréal (les comtés de Deux-Montagnes, Île-de-Montréal et Île-Jésus, La Prairie et Vaudreuil)",1073,Q51,"Question 51. I feel that the Call to Action on Anti-Racism, Equity and Inclusion has had a positive impact in my department or agency, since it launched in January 2021.","Question 51. Jestime que lAppel à laction en faveur de la lutte contre le racisme, de léquité et de linclusion a eu un impact positif au sein de mon ministère ou organisme depuis son lancement, en janvier 2021.",10,13,22,3,3,42,7,46,43,11,46,3.51,63,210.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,12,Anti-racism,Anti-racisme
6,0,0,0,0,2022,Q115 = 2,"The bilingual regions of other parts of Quebec (the counties of Bonaventure, Gaspé-Est, Brome, Compton, Huntingdon, Missisquoi, Richmond, Sherbrooke, Stanstead, Argenteuil and Pontiac)","Les régions bilingues d'autres secteurs du Québec (les comtés de Bonaventure, Gaspé-Est, Brome, Compton, Huntingdon, Missisquoi, Richmond, Sherbrooke, Stanstead, Argenteuil et Pontiac )",1074,Q51,"Question 51. I feel that the Call to Action on Anti-Racism, Equity and Inclusion has had a positive impact in my department or agency, since it launched in January 2021.","Question 51. Jestime que lAppel à laction en faveur de la lutte contre le racisme, de léquité et de linclusion a eu un impact positif au sein de mon ministère ou organisme depuis son lancement, en janvier 2021.",X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,12,Anti-racism,Anti-racisme
6,0,0,0,0,2022,Q115 = 3,"The bilingual region of Eastern Ontario (the counties of Glengarry, Prescott, Russell and Stormont)","La région bilingue de l'Est ontarien (les comtés de Glengarry, Prescott, Russell et Stormont)",1075,Q51,"Question 51. I feel that the Call to Action on Anti-Racism, Equity and Inclusion has had a positive impact in my department or agency, since it launched in January 2021.","Question 51. Jestime que lAppel à laction en faveur de la lutte contre le racisme, de léquité et de linclusion a eu un impact positif au sein de mon ministère ou organisme depuis son lancement, en janvier 2021.",X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,12,Anti-racism,Anti-racisme
6,0,0,0,0,2022,Q115 = 4,"The bilingual region of Northern Ontario (the counties of Algoma, Cochrane, Nipissing, Sudbury and Timiskaming)","La région bilingue du Nord de l'Ontario (les comtés d'Algoma, Cochrane, Nipissing, Sudbury et Timiskaming)",1076,Q51,"Question 51. I feel that the Call to Action on Anti-Racism, Equity and Inclusion has had a positive impact in my department or agency, since it launched in January 2021.","Question 51. Jestime que lAppel à laction en faveur de la lutte contre le racisme, de léquité et de linclusion a eu un impact positif au sein de mon ministère ou organisme depuis son lancement, en janvier 2021.",X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,12,Anti-racism,Anti-racisme
6,0,0,0,0,2022,Q115 = 5,I do not work in one of these areas,Je ne travaille dans aucune de ces régions,1077,Q51,"Question 51. I feel that the Call to Action on Anti-Racism, Equity and Inclusion has had a positive impact in my department or agency, since it launched in January 2021.","Question 51. Jestime que lAppel à laction en faveur de la lutte contre le racisme, de léquité et de linclusion a eu un impact positif au sein de mon ministère ou organisme depuis son lancement, en janvier 2021.",10,14,20,4,2,43,7,48,41,12,48,3.52,63,575.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,12,Anti-racism,Anti-racisme
6,0,0,0,0,2022,Q106 = 7,Language requirement of position  - Dont know,Exigences linguistiques du poste - Ne sais pas,1980,Q51,"Question 51. I feel that the Call to Action on Anti-Racism, Equity and Inclusion has had a positive impact in my department or agency, since it launched in January 2021.","Question 51. Jestime que lAppel à laction en faveur de la lutte contre le racisme, de léquité et de linclusion a eu un impact positif au sein de mon ministère ou organisme depuis son lancement, en janvier 2021.",10,15,19,4,2,45,5,49,38,13,49,3.51,63,170.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,12,Anti-racism,Anti-racisme
6,0,0,0,0,2022,Q106 = 1,Language requirement of position  - Bilingual,Exigences linguistiques du poste - Bilingue,1017,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",44,38,8,6,3,0,0,83,8,9,83,4.14,79,2580.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q106 = 2,Language requirement of position  - Unilingual English,Exigences linguistiques du poste - Unilingue anglais,1018,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",50,33,8,5,4,1,0,83,8,9,83,4.21,80,2460.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q106 = 3,Language requirement of position  - Unilingual French,Exigences linguistiques du poste - Unilingue français,1019,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",43,37,0,11,8,0,0,81,0,19,81,3.96,74,15.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q106 = 4,Language requirement of position  - Either English or French,Exigences linguistiques du poste - L'une ou l'autre des deux langues officielles,1020,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",56,30,6,5,2,0,1,86,7,7,86,4.33,83,325.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q112 = 1,First official language - English,Première langue officielle - Anglais,1054,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",49,33,8,6,4,0,0,82,8,10,82,4.17,79,4200.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q112 = 2,First official language - French,Première langue officielle - Français,1055,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",45,40,8,4,3,1,0,86,8,6,86,4.23,81,1325.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q113 = 1,Provides services to public,Fournit des services au public,1056,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",49,35,8,6,3,0,0,84,8,8,84,4.22,81,1090.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q113 = 2,Does not provide services to public,Ne fournit pas de services au public,1057,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",48,34,8,6,4,0,0,83,8,9,83,4.18,80,4435.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 1,National Capital Region,Région de la capitale nationale,1058,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",47,35,9,6,4,0,0,82,9,10,82,4.15,79,4225.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 2,Ontario (excluding National Capital Region),Ontario (à l'exception de la région de la capitale nationale),1059,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",55,29,7,5,2,0,1,85,7,7,85,4.32,83,505.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 3,Quebec (excluding National Capital Region),Québec (à l'exception de la région de la capitale nationale),1060,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",47,42,6,2,2,1,0,90,6,4,90,4.32,83,300.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 6,Yukon,Yukon,1063,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 7,British Columbia,Colombie-Britannique,1064,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",47,33,5,8,6,2,0,82,5,13,82,4.11,78,170.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 8,Alberta,Alberta,1065,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",38,45,5,4,5,2,0,85,5,10,85,4.09,77,85.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 9,Saskatchewan,Saskatchewan,1066,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",28,72,0,0,0,0,0,100,0,0,100,4.28,82,15.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 10,Manitoba,Manitoba,1067,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",63,26,6,3,2,0,0,89,6,5,89,4.46,87,100.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 11,New Brunswick,Nouveau-Brunswick,1068,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",41,48,11,0,0,0,0,89,11,0,89,4.3,83,20.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 12,Nova Scotia,Nouvelle-Écosse,1069,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",53,32,6,7,2,0,0,85,6,9,85,4.28,82,85.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 13,Prince Edward Island,Île-du-Prince-Édouard,1070,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 14,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1071,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q114 = 15,Outside of Canada,À l'extérieur du Canada,1072,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q115 = 1,"The bilingual region of Montréal (the counties of Deux-Montagnes, Île-de-Montréal and Île-Jésus, La Prairie, and Vaudreuil)","La région bilingue de Montréal (les comtés de Deux-Montagnes, Île-de-Montréal et Île-Jésus, La Prairie et Vaudreuil)",1073,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",48,42,5,2,2,1,0,90,5,4,90,4.32,83,210.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q115 = 2,"The bilingual regions of other parts of Quebec (the counties of Bonaventure, Gaspé-Est, Brome, Compton, Huntingdon, Missisquoi, Richmond, Sherbrooke, Stanstead, Argenteuil and Pontiac)","Les régions bilingues d'autres secteurs du Québec (les comtés de Bonaventure, Gaspé-Est, Brome, Compton, Huntingdon, Missisquoi, Richmond, Sherbrooke, Stanstead, Argenteuil et Pontiac )",1074,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q115 = 3,"The bilingual region of Eastern Ontario (the counties of Glengarry, Prescott, Russell and Stormont)","La région bilingue de l'Est ontarien (les comtés de Glengarry, Prescott, Russell et Stormont)",1075,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q115 = 4,"The bilingual region of Northern Ontario (the counties of Algoma, Cochrane, Nipissing, Sudbury and Timiskaming)","La région bilingue du Nord de l'Ontario (les comtés d'Algoma, Cochrane, Nipissing, Sudbury et Timiskaming)",1076,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q115 = 5,I do not work in one of these areas,Je ne travaille dans aucune de ces régions,1077,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",55,31,7,4,2,0,0,86,7,6,86,4.33,83,575.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q106 = 7,Language requirement of position  - Dont know,Exigences linguistiques du poste - Ne sais pas,1980,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",52,24,8,8,5,2,0,78,9,13,78,4.13,78,170.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,Q106 = 1,Language requirement of position  - Bilingual,Exigences linguistiques du poste - Bilingue,1017,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,36,34,14,10,6,1,0,70,14,16,70,3.85,71,2580.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q106 = 2,Language requirement of position  - Unilingual English,Exigences linguistiques du poste - Unilingue anglais,1018,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,42,32,13,7,5,0,0,74,13,13,74,3.98,75,2455.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q106 = 3,Language requirement of position  - Unilingual French,Exigences linguistiques du poste - Unilingue français,1019,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,27,43,11,4,16,0,0,70,11,19,70,3.62,66,15.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q106 = 4,Language requirement of position  - Either English or French,Exigences linguistiques du poste - L'une ou l'autre des deux langues officielles,1020,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,50,31,9,5,6,0,0,81,9,10,81,4.14,79,325.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q112 = 1,First official language - English,Première langue officielle - Anglais,1054,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,40,33,12,9,6,0,0,73,12,15,73,3.92,73,4200.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q112 = 2,First official language - French,Première langue officielle - Français,1055,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,38,35,16,6,5,1,0,73,16,11,73,3.96,74,1320.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q113 = 1,Provides services to public,Fournit des services au public,1056,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,41,35,12,7,5,0,0,76,12,12,76,4.01,75,1090.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q113 = 2,Does not provide services to public,Ne fournit pas de services au public,1057,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,33,13,9,6,0,0,72,13,15,72,3.91,73,4430.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 1,National Capital Region,Région de la capitale nationale,1058,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,33,13,9,6,0,0,72,14,15,72,3.9,73,4220.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 2,Ontario (excluding National Capital Region),Ontario (à l'exception de la région de la capitale nationale),1059,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,46,32,10,5,6,0,0,79,10,11,79,4.09,77,505.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 3,Quebec (excluding National Capital Region),Québec (à l'exception de la région de la capitale nationale),1060,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,35,40,16,5,3,1,0,76,16,8,76,4.01,75,300.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 6,Yukon,Yukon,1063,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 7,British Columbia,Colombie-Britannique,1064,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,41,32,12,9,6,0,0,73,12,15,73,3.93,73,170.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 8,Alberta,Alberta,1065,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,36,41,8,6,9,1,0,78,8,15,78,3.9,73,85.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 9,Saskatchewan,Saskatchewan,1066,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,30,63,7,0,0,0,0,93,7,0,93,4.24,81,15.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 10,Manitoba,Manitoba,1067,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,55,23,12,7,3,0,0,78,12,10,78,4.21,80,100.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 11,New Brunswick,Nouveau-Brunswick,1068,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,41,43,11,5,0,0,0,84,11,5,84,4.2,80,20.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 12,Nova Scotia,Nouvelle-Écosse,1069,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,34,37,14,12,4,0,0,71,14,16,71,3.85,71,85.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 13,Prince Edward Island,Île-du-Prince-Édouard,1070,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 14,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1071,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q114 = 15,Outside of Canada,À l'extérieur du Canada,1072,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q115 = 1,"The bilingual region of Montréal (the counties of Deux-Montagnes, Île-de-Montréal and Île-Jésus, La Prairie, and Vaudreuil)","La région bilingue de Montréal (les comtés de Deux-Montagnes, Île-de-Montréal et Île-Jésus, La Prairie et Vaudreuil)",1073,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,33,40,17,5,3,2,0,75,17,9,75,3.97,74,210.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q115 = 2,"The bilingual regions of other parts of Quebec (the counties of Bonaventure, Gaspé-Est, Brome, Compton, Huntingdon, Missisquoi, Richmond, Sherbrooke, Stanstead, Argenteuil and Pontiac)","Les régions bilingues d'autres secteurs du Québec (les comtés de Bonaventure, Gaspé-Est, Brome, Compton, Huntingdon, Missisquoi, Richmond, Sherbrooke, Stanstead, Argenteuil et Pontiac )",1074,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q115 = 3,"The bilingual region of Eastern Ontario (the counties of Glengarry, Prescott, Russell and Stormont)","La région bilingue de l'Est ontarien (les comtés de Glengarry, Prescott, Russell et Stormont)",1075,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q115 = 4,"The bilingual region of Northern Ontario (the counties of Algoma, Cochrane, Nipissing, Sudbury and Timiskaming)","La région bilingue du Nord de l'Ontario (les comtés d'Algoma, Cochrane, Nipissing, Sudbury et Timiskaming)",1076,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,X,X,X,X,X,X,X,X,X,X,X,X,X,,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q115 = 5,I do not work in one of these areas,Je ne travaille dans aucune de ces régions,1077,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,46,33,10,5,5,0,0,79,10,10,79,4.1,78,575.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q106 = 7,Language requirement of position  - Dont know,Exigences linguistiques du poste - Ne sais pas,1980,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,40,30,13,9,6,2,0,71,14,15,71,3.91,73,170.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q106 = 1,Language requirement of position  - Bilingual,Exigences linguistiques du poste - Bilingue,1017,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,34,37,13,10,6,0,0,71,13,16,71,3.83,71,2580.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,Q106 = 2,Language requirement of position  - Unilingual English,Exigences linguistiques du poste - Unilingue anglais,1018,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,38,35,12,9,5,0,0,73,12,14,73,3.93,73,2455.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
