LEVEL1ID,LEVEL2ID,LEVEL3ID,LEVEL4ID,LEVEL5ID,SURVEYR,BYCOND,descrip_E,descrip_F,DEMCODE,QUESTION,TITLE_E,TITLE_F,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_POSITIVE_OR_LEAST_NEGATIVE,NEUTRAL_OR_MIDDLE_CATEGORY,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSCOUNT,DEPT_E,DEPT_F,INDICATORID,INDICATORENG,INDICATORFRA,SUBINDICATORID,SUBINDICATORENG,SUBINDICATORFRA
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q40,Question 40. My department or agency does a good job of promoting values and ethics in the workplace.,Question 40. Mon ministère ou organisme fait un bon travail de promotion des valeurs et de l'éthique dans le milieu de travail.,31,38,19,7,3,2,0,70,19,10,70,3.89,72,5415.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,13,Ethical workplace,Milieu de travail éthique
6,0,0,0,0,2018,,Health Canada,Santé Canada,,Q40,Question 40. My department or agency does a good job of promoting values and ethics in the workplace.,Question 40. Mon ministère ou organisme fait un bon travail de promotion des valeurs et de l'éthique dans le milieu de travail.,32,39,18,6,4,2,0,72,18,10,72,3.9,73,4356.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,13,Ethical workplace,Milieu de travail éthique
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q41,"Question 41. I feel I can initiate a formal recourse process (e.g., grievance, complaint, appeal) without fear of reprisal.","Question 41. J'estime pouvoir amorcer un processus de recours officiel (p. ex. grief, plainte, droit d'appel) sans crainte de représailles.",19,23,19,12,11,13,3,50,22,28,50,3.31,58,5570.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,13,Ethical workplace,Milieu de travail éthique
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q41,"Question 41. I feel I can initiate a formal recourse process (e.g., grievance, complaint, appeal) without fear of reprisal.","Question 41. J'estime pouvoir amorcer un processus de recours officiel (p. ex. grief, plainte, droit d'appel) sans crainte de représailles.",22,23,20,12,9,11,3,53,23,24,53,3.43,61,5224.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,13,Ethical workplace,Milieu de travail éthique
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q41,"Question 41. I feel I can initiate a formal recourse process (e.g., grievance, complaint, appeal) without fear of reprisal.","Question 41. J'estime pouvoir amorcer un processus de recours officiel (p. ex. grief, plainte, droit d'appel) sans crainte de représailles.",17,22,21,14,12,11,3,46,24,30,46,3.22,55,5415.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,13,Ethical workplace,Milieu de travail éthique
6,0,0,0,0,2018,,Health Canada,Santé Canada,,Q41,"Question 41. I feel I can initiate a formal recourse process (e.g., grievance, complaint, appeal) without fear of reprisal.","Question 41. J'estime pouvoir amorcer un processus de recours officiel (p. ex. grief, plainte, droit d'appel) sans crainte de représailles.",17,22,19,14,13,11,3,46,23,31,46,3.2,55,4363.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,13,Ethical workplace,Milieu de travail éthique
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q42,Question 42. My department or agency does a good job of supporting employee career development.,Question 42. Mon ministère ou organisme met tout en uvre pour appuyer ses employé(e)s dans leur perfectionnement professionnel.,24,33,18,13,9,3,0,59,19,22,59,3.52,63,5575.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q42,Question 42. My department or agency does a good job of supporting employee career development.,Question 42. Mon ministère ou organisme met tout en uvre pour appuyer ses employé(e)s dans leur perfectionnement professionnel.,26,35,18,11,7,3,0,63,19,18,63,3.64,66,5209.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q42,Question 42. My department or agency does a good job of supporting employee career development.,Question 42. Mon ministère ou organisme met tout en uvre pour appuyer ses employé(e)s dans leur perfectionnement professionnel.,22,33,19,15,9,2,0,57,19,24,57,3.46,62,5419.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2018,,Health Canada,Santé Canada,,Q42,Question 42. My department or agency does a good job of supporting employee career development.,Question 42. Mon ministère ou organisme met tout en uvre pour appuyer ses employé(e)s dans leur perfectionnement professionnel.,22,32,18,14,10,3,0,56,18,25,56,3.44,61,4362.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q43a,Question 43a. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Conflict between my work obligations and my family or personal obligations,Question 43a. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Conflit entre mes obligations professionnelles et mes obligations familiales ou personnelles,44,24,14,6,5,1,6,73,15,13,13,4.02,76,5575.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q43a,Question 43a. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Conflict between my work obligations and my family or personal obligations,Question 43a. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Conflit entre mes obligations professionnelles et mes obligations familiales ou personnelles,46,24,14,7,5,1,4,73,15,12,12,4.04,76,5239.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q43a,Question 43a. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Conflict between my work obligations and my family or personal obligations,Question 43a. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Conflit entre mes obligations professionnelles et mes obligations familiales ou personnelles,50,25,13,5,3,1,4,78,13,8,8,4.18,80,5420.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q43b,Question 43b. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Lack of access to learning opportunities,Question 43b. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Manque d'accès à des possibilités de formation,46,25,14,6,5,2,4,74,14,11,11,4.07,77,5575.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q43b,Question 43b. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Lack of access to learning opportunities,Question 43b. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Manque d'accès à des possibilités de formation,46,26,15,6,3,1,3,75,16,10,10,4.09,77,5232.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q43b,Question 43b. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Lack of access to learning opportunities,Question 43b. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Manque d'accès à des possibilités de formation,44,26,16,6,4,1,3,73,17,11,11,4.03,76,5416.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q43c,Question 43c. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Discrimination,Question 43c. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Discrimination,71,9,4,2,3,5,6,90,5,6,6,4.61,90,5575.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q43c,Question 43c. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Discrimination,Question 43c. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Discrimination,74,9,4,2,2,4,4,90,5,5,5,4.64,91,5220.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q43c,Question 43c. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Discrimination,Question 43c. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Discrimination,74,8,5,2,3,4,4,90,5,5,5,4.63,91,5406.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q43d,Question 43d. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Accessibility or accommodation issues,Question 43d. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Problèmes d'accessibilité ou d'adaptation,69,10,4,2,2,2,11,91,5,5,5,4.63,91,5570.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q43d,Question 43d. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Accessibility or accommodation issues,Question 43d. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Problèmes d'accessibilité ou d'adaptation,73,11,4,2,1,2,8,93,4,3,3,4.69,92,5221.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q43d,Question 43d. To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Accessibility or accommodation issues,Question 43d. Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Problèmes d'accessibilité ou d'adaptation,78,7,3,1,1,1,9,94,3,3,3,4.76,94,5411.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q44,"Question 44. I believe I have opportunities for promotion within my department or agency, given my education, skills and experience.","Question 44. J'estime avoir des possibilités d'obtenir une promotion au sein de mon ministère ou organisme, compte tenu de ma scolarité, de mes compétences et de mon expérience.",20,31,12,15,16,3,3,54,13,33,54,3.26,57,5570.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q44,"Question 44. I believe I have opportunities for promotion within my department or agency, given my education, skills and experience.","Question 44. J'estime avoir des possibilités d'obtenir une promotion au sein de mon ministère ou organisme, compte tenu de ma scolarité, de mes compétences et de mon expérience.",24,28,15,15,13,3,2,54,16,29,54,3.36,59,5234.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q44,"Question 44. I believe I have opportunities for promotion within my department or agency, given my education, skills and experience.","Question 44. J'estime avoir des possibilités d'obtenir une promotion au sein de mon ministère ou organisme, compte tenu de ma scolarité, de mes compétences et de mon expérience.",21,27,16,15,16,2,1,50,17,33,50,3.22,55,5431.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2018,,Health Canada,Santé Canada,,Q44,"Question 44. I believe I have opportunities for promotion within my department or agency, given my education, skills and experience.","Question 44. J'estime avoir des possibilités d'obtenir une promotion au sein de mon ministère ou organisme, compte tenu de ma scolarité, de mes compétences et de mon expérience.",18,29,15,15,17,3,2,50,16,34,50,3.17,54,4362.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q45,Question 45. I feel I would be supported by my department or agency if I proposed a new idea.,Question 45. J'estime que j'obtiendrais du soutien de mon ministère ou organisme si je proposais une nouvelle idée.,23,39,19,9,5,4,1,65,20,16,65,3.67,67,5570.0,Health Canada,Santé Canada,3,Workforce,Effectif,6,Empowerment,Habilitation
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q45,Question 45. I feel I would be supported by my department or agency if I proposed a new idea.,Question 45. J'estime que j'obtiendrais du soutien de mon ministère ou organisme si je proposais une nouvelle idée.,24,44,17,7,3,4,1,71,18,11,71,3.83,71,5217.0,Health Canada,Santé Canada,3,Workforce,Effectif,6,Empowerment,Habilitation
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q45,Question 45. I feel I would be supported by my department or agency if I proposed a new idea.,Question 45. J'estime que j'obtiendrais du soutien de mon ministère ou organisme si je proposais une nouvelle idée.,21,42,19,9,4,4,1,67,20,13,67,3.72,68,5422.0,Health Canada,Santé Canada,3,Workforce,Effectif,6,Empowerment,Habilitation
6,0,0,0,0,2018,,Health Canada,Santé Canada,,Q45,Question 45. I feel I would be supported by my department or agency if I proposed a new idea.,Question 45. J'estime que j'obtiendrais du soutien de mon ministère ou organisme si je proposais une nouvelle idée.,21,37,22,9,5,4,0,62,23,15,62,3.63,66,4370.0,Health Canada,Santé Canada,3,Workforce,Effectif,6,Empowerment,Habilitation
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q46,"Question 46. I think that my department or agency respects individual differences (e.g., culture, work styles, ideas, abilities).","Question 46. Je crois que mon ministère ou organisme respecte les différences individuelles (p. ex. la culture, les méthodes de travail, les idées, les habiletés).",35,38,12,7,4,3,0,76,12,12,76,3.96,74,5570.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q46,"Question 46. I think that my department or agency respects individual differences (e.g., culture, work styles, ideas, abilities).","Question 46. Je crois que mon ministère ou organisme respecte les différences individuelles (p. ex. la culture, les méthodes de travail, les idées, les habiletés).",40,39,11,5,2,2,0,81,11,8,81,4.12,78,5208.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q46,"Question 46. I think that my department or agency respects individual differences (e.g., culture, work styles, ideas, abilities).","Question 46. Je crois que mon ministère ou organisme respecte les différences individuelles (p. ex. la culture, les méthodes de travail, les idées, les habiletés).",39,39,13,5,2,2,0,79,13,8,79,4.09,77,5405.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2018,,Health Canada,Santé Canada,,Q46,"Question 46. I think that my department or agency respects individual differences (e.g., culture, work styles, ideas, abilities).","Question 46. Je crois que mon ministère ou organisme respecte les différences individuelles (p. ex. la culture, les méthodes de travail, les idées, les habiletés).",44,37,10,5,2,1,0,83,10,7,83,4.18,80,4370.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,37,37,12,4,3,5,1,79,13,8,79,4.08,77,5570.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,42,35,12,4,2,5,0,81,13,6,81,4.19,80,5221.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,46,33,12,3,2,4,0,82,13,5,82,4.22,81,5398.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2018,,Health Canada,Santé Canada,,Q47,Question 47. My department or agency implements activities and practices that support a diverse workforce.,Question 47. Mon ministère ou organisme met en place des activités et des pratiques qui favorisent une main duvre diversifiée.,44,35,12,3,2,3,0,82,12,5,82,4.21,80,4365.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q48,Question 48. My department or agency implements initiatives that promote anti-racism in the workplace.,Question 48. Mon ministère ou organisme met en uvre des initiatives qui favorisent la lutte contre le racisme dans le milieu de travail.,32,28,20,5,2,12,1,68,23,8,68,3.94,74,5570.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,12,Anti-racism,Anti-racisme
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q48,Question 48. My department or agency implements initiatives that promote anti-racism in the workplace.,Question 48. Mon ministère ou organisme met en uvre des initiatives qui favorisent la lutte contre le racisme dans le milieu de travail.,37,34,15,5,2,7,1,76,16,7,76,4.07,77,5237.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,12,Anti-racism,Anti-racisme
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q49,"Question 49. I would feel comfortable sharing concerns about racism in the workplace with a person of authority (e.g., immediate supervisor, senior manager, ombudsperson, human resources advisor).","Question 49. Je me sentirais à laise de faire part à une personne en situation dautorité de mes préoccupations concernant des problèmes liés au racisme en milieu de travail (p. ex. superviseur(e) immédiat(e), cadre supérieur(e), ombudsman, conseillèr(e) en ressources humaines).",38,32,9,6,5,6,4,78,10,12,78,4.03,76,5565.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,12,Anti-racism,Anti-racisme
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q49,"Question 49. I would feel comfortable sharing concerns about racism in the workplace with a person of authority (e.g., immediate supervisor, senior manager, ombudsperson, human resources advisor).","Question 49. Je me sentirais à laise de faire part à une personne en situation dautorité de mes préoccupations concernant des problèmes liés au racisme en milieu de travail (p. ex. superviseur(e) immédiat(e), cadre supérieur(e), ombudsman, conseillèr(e) en ressources humaines).",42,31,11,5,3,5,3,79,12,9,79,4.11,78,5219.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,12,Anti-racism,Anti-racisme
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q50,Question 50. I feel that racism in my department or agency has had an adverse or negative impact on my mental health.,Question 50. Jestime que le racisme dans mon ministère ou organisme a eu une incidence négative sur ma santé mentale.,3,6,12,8,39,7,26,69,18,13,13,4.09,77,5560.0,Health Canada,Santé Canada,5,Workplace well-being,Bien-être en milieu de travail,21,A psychologically healthy workplace,Milieu de travail sain sur le plan psychologique
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q51,"Question 51. I feel that the Call to Action on Anti-Racism, Equity and Inclusion has had a positive impact in my department or agency, since it launched in January 2021.","Question 51. Jestime que lAppel à laction en faveur de la lutte contre le racisme, de léquité et de linclusion a eu un impact positif au sein de mon ministère ou organisme depuis son lancement, en janvier 2021.",10,17,22,4,3,39,5,48,40,12,48,3.48,62,5565.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,12,Anti-racism,Anti-racisme
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",48,35,8,6,3,0,0,83,8,9,83,4.18,80,5575.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",55,32,7,3,2,0,0,88,7,5,88,4.37,84,5222.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",52,33,9,4,2,0,0,86,9,6,86,4.31,83,5428.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2018,,Health Canada,Santé Canada,,Q52,"Question 52. Overall, my department or agency treats me with respect.","Question 52. Dans l'ensemble, mon ministère ou organisme me traite avec respect.",50,35,8,4,3,0,0,85,9,6,85,4.27,82,4346.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,11,Diversity and inclusion,Diversité et inclusion
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,33,13,8,6,1,0,73,13,14,73,3.93,73,5570.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,47,32,12,5,3,1,0,80,12,8,80,4.16,79,5212.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,42,33,15,6,4,1,0,75,15,10,75,4.04,76,5416.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2018,,Health Canada,Santé Canada,,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,33,16,6,4,1,0,73,16,11,73,3.98,74,4364.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,37,35,13,9,6,0,0,72,13,15,72,3.89,72,5565.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,46,34,11,5,3,0,0,81,12,8,81,4.16,79,5192.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,40,36,14,7,3,0,0,76,14,10,76,4.03,76,5381.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2018,,Health Canada,Santé Canada,,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,38,36,14,7,4,0,0,75,14,11,75,3.99,75,4340.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,,Health Canada,Santé Canada,,Q55,"Question 55. I would prefer to remain with my department or agency, even if a comparable job was available elsewhere in the federal public service.",Question 55. Je préférerais continuer à travailler au sein de mon ministère ou organisme même si un poste comparable était disponible ailleurs dans la fonction publique fédérale.,33,26,18,11,8,5,0,62,19,20,62,3.68,67,5570.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2020,,Health Canada,Santé Canada,,Q55,"Question 55. I would prefer to remain with my department or agency, even if a comparable job was available elsewhere in the federal public service.",Question 55. Je préférerais continuer à travailler au sein de mon ministère ou organisme même si un poste comparable était disponible ailleurs dans la fonction publique fédérale.,41,25,17,8,5,3,0,69,18,13,69,3.94,73,5227.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2019,,Health Canada,Santé Canada,,Q55,"Question 55. I would prefer to remain with my department or agency, even if a comparable job was available elsewhere in the federal public service.",Question 55. Je préférerais continuer à travailler au sein de mon ministère ou organisme même si un poste comparable était disponible ailleurs dans la fonction publique fédérale.,36,26,19,10,6,3,0,64,20,17,64,3.78,69,5432.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2018,,Health Canada,Santé Canada,,Q55,"Question 55. I would prefer to remain with my department or agency, even if a comparable job was available elsewhere in the federal public service.",Question 55. Je préférerais continuer à travailler au sein de mon ministère ou organisme même si un poste comparable était disponible ailleurs dans la fonction publique fédérale.,34,26,19,10,7,4,0,62,20,18,62,3.73,68,4376.0,Health Canada,Santé Canada,1,Employee engagement,Mobilisation des employés,1,Employee engagement,Mobilisation des employés
6,0,0,0,0,2022,,Health Canada,Santé Canada,,D56_1,Question 56_1. Do you intend to leave your current position in the next two years?,Question 56_1. Avez-vous l'intention de quitter votre poste actuel au cours des deux prochaines années?,37,30,33,9999,9999,9999,9999,9999,9999,9999,37,99,9999,5570.0,Health Canada,Santé Canada,3,Workforce,Effectif,8,Mobility and retention,Mobilité et maintien en poste
6,0,0,0,0,2020,,Health Canada,Santé Canada,,D56_1,Question 56_1. Do you intend to leave your current position in the next two years?,Question 56_1. Avez-vous l'intention de quitter votre poste actuel au cours des deux prochaines années?,25,38,37,9999,9999,9999,9999,9999,9999,9999,25,99,9999,5238.0,Health Canada,Santé Canada,3,Workforce,Effectif,8,Mobility and retention,Mobilité et maintien en poste
6,0,0,0,0,2019,,Health Canada,Santé Canada,,D56_1,Question 56_1. Do you intend to leave your current position in the next two years?,Question 56_1. Avez-vous l'intention de quitter votre poste actuel au cours des deux prochaines années?,30,33,36,9999,9999,9999,9999,9999,9999,9999,30,99,9999,5441.0,Health Canada,Santé Canada,3,Workforce,Effectif,8,Mobility and retention,Mobilité et maintien en poste
6,0,0,0,0,2018,,Health Canada,Santé Canada,,D56_1,Question 56_1. Do you intend to leave your current position in the next two years?,Question 56_1. Avez-vous l'intention de quitter votre poste actuel au cours des deux prochaines années?,30,33,37,9999,9999,9999,9999,9999,9999,9999,30,99,9999,4382.0,Health Canada,Santé Canada,3,Workforce,Effectif,8,Mobility and retention,Mobilité et maintien en poste
